	Cluster_0	Cluster_1	Cluster_2
MFAP2	0.0777778	0.136778	0.132867
MFAP3	1	1	1
MFAP3L	0.144444	0.121581	0.0979021
MFAP4	0.966667	1	1
MFAP5	0.977778	1	1
MFF	1	1	1
MFGE8	1	1	1
MFHAS1	0.966667	0.981763	0.993007
MFI2	0.633333	0.68997	0.741259
MFN1	0.877778	0.975684	0.972028
MFN2	1	1	1
MFRP	1	1	1
MFSD1	1	1	1
MFSD10	1	1	1
MFSD12	1	1	1
MFSD2A	0.344444	0.370821	0.503497
MFSD3	1	1	1
MFSD4	0.0555556	0.00911854	0.048951
MFSD5	1	1	1
MFSD6	1	1	1
MFSD6L	0.688889	0.778116	0.72028
MFSD7	1	0.99696	0.986014
MFSD8	1	1	1
MFSD9	0.611111	0.656535	0.671329
MGA	1	1	1
MGAM	0.144444	0.300912	0.146853
MGARP	0.222222	0.443769	0.342657
MGAT1	1	0.99696	1
MGAT2	1	1	1
MGAT3	0.566667	0.613982	0.608392
MGAT4A	1	1	1
MGAT4B	0.888889	0.945289	0.923077
MGAT4C	0.0888889	0.0303951	0.027972
MGAT5	0.977778	0.987842	0.986014
MGAT5B	0.233333	0.155015	0.195804
MGLL	0.888889	0.99696	0.972028
MGME1	1	1	1
MGMT	1	1	1
MGP	1	1	1
MGST1	0.922222	0.993921	0.986014
MGST2	1	1	1
MGST3	1	1	1
MIA	0.611111	0.799392	0.762238
MIA3	1	1	1
MIAT	0.6	0.720365	0.664336
MIB1	0.966667	0.987842	0.993007
MIB2	1	1	1
MICA	0.966667	1	0.993007
MICAL1	1	1	1
MICAL2	0.766667	0.930091	0.881119
MICAL3	0.0444444	0.0151976	0.013986
MICALCL	0.966667	0.993921	0.972028
MICALL1	1	1	0.993007
MICALL2	0.977778	1	0.979021
MICU1	1	1	1
MICU2	1	1	1
MICU3	0.177778	0.106383	0.160839
MID1	1	1	1
MID1IP1	1	1	1
MID2	0.988889	1	1
MIDN	1	1	1
MIEF1	1	1	1
MIEF2	0.177778	0.203647	0.13986
MIEN1	1	1	1
MIER1	1	1	1
MIER2	0.966667	0.99696	0.979021
MIER3	0.666667	0.860182	0.706294
MIF	1	1	1
MIF4GD	1	1	1
MIIP	0.355556	0.331307	0.41958
MILR1	0.944444	0.978723	0.937063
MIMT1	0.566667	0.462006	0.559441
MINA	0.644444	0.662614	0.671329
MINK1	0.366667	0.480243	0.384615
MINOS1	0.755556	0.829787	0.769231
MINPP1	0.966667	0.993921	0.986014
MIOS	1	1	1
MIOX	0.133333	0.0668693	0.104895
MIP	0.0666667	0.0395137	0.020979
MIPEP	1	1	1
MIPOL1	0.588889	0.662614	0.51049
MIR17HG	0.933333	0.93617	0.937063
MIS12	1	1	1
MIS18BP1	1	1	1
MISP	0.966667	0.987842	0.951049
MITD1	1	1	1
MITF	0.655556	0.851064	0.797203
MIXL1	0.111111	0.0972644	0.0979021
MKI67	0.888889	0.908815	0.916084
MKKS	0.911111	0.993921	0.958042
MKL1	1	0.99696	1
MKL2	1	1	0.993007
MKLN1	1	1	1
MKNK1	1	1	1
MKNK2	1	1	1
MKRN1	1	1	1
MKRN2	1	1	1
MKRN3	0.755556	0.702128	0.783217
MKS1	1	1	0.993007
MKX	0.477778	0.765957	0.629371
MLANA	0.0333333	0.0334347	0.00699301
MLC1	0.211111	0.155015	0.111888
MLEC	1	1	1
MLF1	0.8	0.860182	0.804196
MLF2	1	1	1
MLH1	1	1	1
MLH3	1	0.99696	1
MLIP	0.122222	0.109422	0.111888
MLKL	0.611111	0.784195	0.748252
MLLT1	0.688889	0.790274	0.741259
MLLT10	1	1	1
MLLT11	1	1	1
MLLT3	0.4	0.455927	0.41958
MLLT4	0.833333	0.762918	0.769231
MLLT4-AS1	1	1	1
MLLT6	1	1	1
MLN	0.122222	0.130699	0.111888
MLNR	0.233333	0.136778	0.167832
MLPH	1	1	1
MLST8	1	1	1
MLX	1	1	1
MLXIP	0.333333	0.398176	0.440559
MLXIPL	0.655556	0.711246	0.727273
MLYCD	0.911111	1	1
MMAA	0.911111	0.972644	0.965035
MMAB	0.977778	0.990881	0.986014
MMACHC	1	1	1
MMADHC	1	1	1
MMD	0.988889	1	1
MMD2	0.0555556	0.0547112	0.041958
MME	0.144444	0.0820669	0.153846
MMEL1	0.744444	0.978723	0.846154
MMGT1	1	1	1
MMP1	0.455556	0.431611	0.608392
MMP10	0.533333	0.732523	0.552448
MMP11	1	1	1
MMP12	0.588889	0.452888	0.615385
MMP13	0.388889	0.650456	0.636364
MMP14	0.655556	0.610942	0.727273
MMP15	1	1	1
MMP16	0.455556	0.528875	0.594406
MMP17	0.155556	0.158055	0.146853
MMP19	0.2	0.18845	0.244755
MMP2	0.988889	1	1
MMP20	0.1	0.0607903	0.132867
MMP21	0.144444	0.0942249	0.125874
MMP23B	0.144444	0.151976	0.125874
MMP24	0.477778	0.50152	0.531469
MMP25	0.866667	0.869301	0.916084
MMP26	0.155556	0.130699	0.160839
MMP27	0.322222	0.422492	0.293706
MMP28	0.6	0.881459	0.832168
MMP3	0.866667	0.993921	0.986014
MMP7	0.888889	0.984802	1
MMP9	1	0.99696	1
MMS19	1	1	1
MMS22L	0.733333	0.784195	0.762238
MN1	1	1	1
MNAT1	0.9	0.990881	0.972028
MND1	0.922222	0.899696	0.944056
MNDA	0.788889	0.966565	0.951049
MNS1	0.988889	0.99696	0.993007
MNT	1	1	1
MNX1	0.4	0.395137	0.41958
MOAP1	1	1	1
MOB1A	0.366667	0.531915	0.566434
MOB1B	0.622222	0.796353	0.678322
MOB3A	1	1	1
MOB3B	0.577778	0.930091	0.832168
MOB3C	0.722222	0.887538	0.811189
MOB4	0.855556	0.99696	0.951049
MOBP	0.0888889	0.0425532	0.041958
MOCOS	1	0.99696	0.986014
MOCS1	1	1	1
MOCS2	0.677778	0.863222	0.741259
MOCS3	0.833333	0.87538	0.902098
MOG	0.111111	0.0911854	0.132867
MOGAT1	0.655556	0.413374	0.524476
MOGAT2	0.311111	0.31003	0.265734
MOGAT3	0.1	0.0638298	0.0979021
MOGS	1	1	1
MOK	1	1	1
MON1A	0.7	0.933131	0.853147
MON1B	1	1	1
MON2	1	1	1
MORC1	0.1	0.12462	0.146853
MORC2	1	1	1
MORC2-AS1	0.988889	0.975684	0.986014
MORC3	0.922222	1	1
MORC4	0.977778	0.993921	0.979021
MORF4	0.0777778	0.100304	0.0629371
MORF4L1	1	1	1
MORF4L2	1	1	1
MORN1	0.522222	0.647416	0.356643
MORN2	1	1	1
MORN3	0.7	0.808511	0.685315
MORN4	0.944444	0.99696	0.951049
MORN5	0.0666667	0.0759878	0.0839161
MOS	0.188889	0.179331	0.104895
MOSPD1	0.744444	0.799392	0.755245
MOSPD2	1	1	1
MOSPD3	1	1	1
MOV10	1	1	1
MOV10L1	0.3	0.325228	0.321678
MOXD1	0.855556	1	0.993007
MPC1	1	1	1
MPC2	1	1	1
MPDU1	1	0.99696	1
MPDZ	1	1	1
MPEG1	0.844444	0.908815	0.888112
MPG	0.222222	0.12462	0.146853
MPHOSPH10	1	1	1
MPHOSPH6	0.944444	0.987842	0.979021
MPHOSPH8	1	1	1
MPHOSPH9	1	1	1
MPI	1	1	1
MPLKIP	1	1	1
MPND	1	1	1
MPP1	1	1	1
MPP2	0.766667	0.832827	0.748252
MPP3	0.933333	0.984802	0.937063
MPP4	0.1	0.0881459	0.104895
MPP5	1	1	1
MPP6	0.755556	0.899696	0.909091
MPP7	0.555556	0.784195	0.636364
MPPE1	1	1	1
MPPED1	0.4	0.425532	0.335664
MPPED2	0.233333	0.291793	0.216783
MPRIP	0.988889	1	1
MPST	0.988889	0.993921	0.993007
MPV17	1	1	1
MPZ	0.277778	0.413374	0.461538
MPZL1	1	1	1
MPZL2	0.944444	0.990881	0.986014
MPZL3	0.611111	0.671733	0.531469
MR1	1	1	1
MRAP	0.3	0.592705	0.475524
MRAP2	0.455556	0.665653	0.65035
MRAS	0.944444	0.984802	0.958042
MRC1	0.477778	0.291793	0.41958
MRC1L1	0.0888889	0.0668693	0.111888
MRC2	0.566667	0.87234	0.818182
MRE11A	0.977778	1	1
MREG	0.944444	0.99696	1
MRFAP1	1	1	1
MRFAP1L1	0.988889	0.99696	0.993007
MRGBP	1	1	1
MRGPRD	0.355556	0.24924	0.216783
MRGPRE	0.244444	0.212766	0.251748
MRGPRF	0.844444	0.987842	0.965035
MRGPRX1	0.0555556	0.0212766	0.020979
MRGPRX2	0.166667	0.12766	0.167832
MRGPRX3	0.355556	0.431611	0.314685
MRGPRX4	0.155556	0.0820669	0.132867
MRM1	0.533333	0.449848	0.342657
MRO	0.0666667	0.00303951	0.00699301
MROH1	0.455556	0.413374	0.398601
MROH2A	0.466667	0.401216	0.426573
MROH2B	0.166667	0.0820669	0.125874
MROH3P	0.0333333	0.0334347	0.013986
MROH7	0.444444	0.486322	0.447552
MROH8	0.411111	0.328267	0.321678
MROH9	0.255556	0.218845	0.195804
MRPL1	1	1	1
MRPL10	0.822222	0.826748	0.748252
MRPL11	1	1	1
MRPL12	1	1	1
MRPL13	1	1	1
MRPL14	1	1	1
MRPL15	1	1	1
MRPL16	1	1	1
MRPL17	1	1	1
MRPL18	1	1	1
MRPL19	0.955556	0.99696	0.979021
MRPL2	1	1	1
MRPL20	1	1	1
MRPL21	1	1	1
MRPL22	1	1	1
MRPL23	1	1	1
MRPL24	1	1	1
MRPL27	1	1	1
MRPL28	1	1	1
MRPL3	1	1	1
MRPL30	1	1	1
MRPL32	1	1	1
MRPL33	1	1	1
MRPL34	1	1	1
MRPL35	1	1	1
MRPL36	1	1	1
MRPL37	1	1	1
MRPL39	1	1	1
MRPL4	1	1	1
MRPL40	1	1	1
MRPL41	1	1	1
MRPL42	1	1	1
MRPL43	1	1	1
MRPL44	1	0.99696	1
MRPL45	1	1	1
MRPL45P2	1	1	1
MRPL47	1	1	1
MRPL48	1	1	1
MRPL49	1	1	1
MRPL50	1	1	1
MRPL51	1	1	1
MRPL52	1	1	1
MRPL53	1	1	1
MRPL54	1	1	1
MRPL55	1	1	1
MRPL9	1	1	1
MRPS10	1	1	1
MRPS11	1	1	1
MRPS12	0.6	0.537994	0.601399
MRPS14	1	1	1
MRPS15	1	1	1
MRPS17	1	1	1
MRPS18A	1	1	1
MRPS18B	1	1	1
MRPS18C	1	1	1
MRPS2	1	1	1
MRPS21	1	1	1
MRPS22	1	1	1
MRPS23	1	1	1
MRPS24	1	1	1
MRPS25	1	1	1
MRPS26	1	1	1
MRPS27	1	1	1
MRPS28	1	1	1
MRPS30	1	1	1
MRPS31	1	1	1
MRPS33	1	1	1
MRPS34	0.988889	1	1
MRPS35	1	1	1
MRPS36	1	1	1
MRPS5	1	1	1
MRPS6	0.988889	0.978723	0.972028
MRPS7	1	1	1
MRPS9	1	1	1
MRRF	1	1	1
MRS2	1	1	1
MRTO4	1	1	1
MRVI1	0.244444	0.294833	0.475524
MS4A1	0.0888889	0.109422	0.146853
MS4A12	0.155556	0.0790274	0.111888
MS4A13	0.133333	0.0425532	0.027972
MS4A14	0.744444	0.945289	0.909091
MS4A15	0.322222	0.43769	0.391608
MS4A18	0.344444	0.25228	0.307692
MS4A2	0.644444	0.927052	0.776224
MS4A3	0.0666667	0.0243161	0.0559441
MS4A4A	0.844444	0.87538	0.86014
MS4A4E	0.3	0.170213	0.181818
MS4A5	0.0777778	0.0273556	0.041958
MS4A6A	1	1	1
MS4A6E	0.0888889	0.0577508	0.048951
MS4A7	1	1	1
MS4A8	0.555556	0.56231	0.412587
MSANTD1	0.255556	0.179331	0.153846
MSANTD2	1	1	1
MSANTD3	1	1	1
MSANTD4	1	1	1
MSC	0.888889	1	0.986014
MSGN1	0.244444	0.328267	0.258741
MSH2	0.555556	0.516717	0.608392
MSH3	1	1	1
MSH4	0.455556	0.465046	0.482517
MSH6	1	1	1
MSI1	0.877778	0.802432	0.867133
MSI2	1	1	1
MSL2	1	0.99696	1
MSL3	0.877778	0.990881	0.979021
MSLN	0.688889	0.644377	0.755245
MSLNL	0.755556	0.699088	0.643357
MSMB	0.5	0.653495	0.48951
MSMO1	1	1	1
MSMP	0.444444	0.413374	0.356643
MSN	1	1	1
MSR1	0.833333	0.945289	0.909091
MSRA	1	1	1
MSRB1	1	1	1
MSRB2	1	1	1
MSRB3	0.944444	1	0.993007
MSS51	0.277778	0.282675	0.286713
MST1	1	1	1
MST1L	1	1	1
MST1R	0.9	0.981763	0.993007
MSTN	0.344444	0.343465	0.293706
MSX2	0.622222	0.823708	0.685315
MSX2P1	0.222222	0.130699	0.258741
MT-TP	0.111111	0.109422	0.0769231
MT1A	1	1	1
MT1B	0.477778	0.355623	0.440559
MT1DP	0.355556	0.431611	0.328671
MT1E	0.988889	1	1
MT1F	1	1	1
MT1G	1	1	0.993007
MT1H	0.788889	0.74772	0.839161
MT1M	0.766667	0.933131	0.874126
MT1X	0.711111	0.68693	0.706294
MT2A	1	1	1
MT3	0.411111	0.276596	0.356643
MT4	0	0.0151976	0.00699301
MTA1	1	1	1
MTA2	1	1	1
MTA3	1	1	1
MTAP	1	1	1
MTBP	0.855556	0.942249	0.937063
MTCH1	1	1	1
MTCH2	0.988889	0.99696	1
MTCL1	0.688889	0.832827	0.748252
MTDH	1	1	1
MTERF1	0.233333	0.151976	0.195804
MTERF2	0.322222	0.322188	0.265734
MTERF3	1	1	1
MTERF4	0.933333	0.887538	0.888112
MTF1	1	1	1
MTF2	1	1	1
MTFMT	1	1	1
MTFP1	1	1	1
MTFR1	1	1	1
MTFR2	0.111111	0.0668693	0.13986
MTG2	0.777778	0.841945	0.797203
MTHFD1	1	1	1
MTHFD1L	1	1	1
MTHFD2	1	1	1
MTHFD2L	1	1	1
MTHFR	0.988889	1	1
MTHFS	1	1	1
MTHFSD	1	1	1
MTIF2	1	1	1
MTIF3	1	1	1
MTL5	0.833333	0.966565	0.881119
MTM1	0.988889	1	1
MTMR1	0.588889	0.744681	0.734266
MTMR10	0.377778	0.37386	0.286713
MTMR11	1	0.978723	1
MTMR12	1	1	1
MTMR14	1	1	1
MTMR2	1	0.99696	0.993007
MTMR3	1	1	1
MTMR4	1	1	1
MTMR6	1	1	1
MTMR7	0.355556	0.31307	0.244755
MTMR8	0.133333	0.170213	0.125874
MTMR9	1	1	1
MTNR1A	0.288889	0.200608	0.300699
MTNR1B	0.155556	0.142857	0.188811
MTO1	1	1	1
MTOR	1	1	1
MTPAP	1	1	1
MTPN	1	1	1
MTR	1	1	1
MTRF1	0.822222	0.93921	0.944056
MTRF1L	1	1	1
MTRR	0.977778	1	1
MTSS1	1	1	1
MTSS1L	0.233333	0.167173	0.20979
MTURN	1	1	1
MTUS1	0.533333	0.726444	0.573427
MTUS2	0.0666667	0.00911854	0.041958
MTX1	1	1	1
MTX2	1	1	1
MTX3	1	1	1
MUC1	1	1	0.993007
MUC12	0.311111	0.234043	0.286713
MUC13	0.244444	0.294833	0.216783
MUC15	0.344444	0.361702	0.482517
MUC16	0.6	0.592705	0.664336
MUC17	0.155556	0.118541	0.132867
MUC2	0.533333	0.556231	0.426573
MUC20	0.911111	0.963526	0.993007
MUC21	0.711111	0.914894	0.797203
MUC3A	0.177778	0.158055	0.174825
MUC4	0.122222	0.130699	0.104895
MUC5AC	0.555556	0.541033	0.58042
MUC5B	0.377778	0.343465	0.335664
MUC6	0.655556	0.589666	0.594406
MUC7	0.0444444	0.109422	0.0979021
MUL1	1	1	1
MUM1	1	1	1
MUM1L1	0.433333	0.796353	0.559441
MURC	0.977778	1	1
MUS81	1	1	1
MUSK	1	1	1
MUSTN1	0.955556	0.987842	0.944056
MUT	1	1	1
MUTYH	0.9	0.899696	0.944056
MVB12A	1	1	1
MVB12B	0.322222	0.282675	0.314685
MVD	0.988889	0.993921	1
MVK	0.977778	1	1
MVP	1	1	1
MX1	1	1	1
MX2	1	1	1
MXD1	1	0.975684	0.993007
MXD3	1	1	1
MXD4	1	1	1
MXI1	0.588889	0.720365	0.678322
MXRA5	1	1	1
MXRA7	0.877778	1	0.972028
MXRA8	0.888889	1	0.993007
MYADM	0.988889	0.993921	0.972028
MYB	1	1	1
MYBBP1A	1	0.993921	0.993007
MYBL2	0.322222	0.413374	0.370629
MYBPC1	0.333333	0.504559	0.51049
MYBPC2	0.144444	0.142857	0.202797
MYBPC3	0.6	0.416413	0.566434
MYBPH	0.677778	0.738602	0.811189
MYBPHL	0.0444444	0.0273556	0.020979
MYC	0.966667	0.99696	0.993007
MYCBP	0.911111	0.99696	0.993007
MYCBP2	1	1	1
MYCBPAP	0.777778	0.829787	0.748252
MYCL	0.433333	0.504559	0.412587
MYCN	0.533333	0.708207	0.741259
MYCT1	0.666667	0.899696	0.874126
MYD88	1	1	1
MYEF2	0.355556	0.462006	0.34965
MYEOV2	0.588889	0.617021	0.48951
MYF5	0.244444	0.18541	0.223776
MYF6	0.233333	0.109422	0.20979
MYH1	0.0888889	0.0607903	0.0699301
MYH10	1	1	1
MYH11	0.977778	1	1
MYH13	0.0777778	0.0395137	0.0699301
MYH14	0.744444	0.905775	0.888112
MYH16	0.177778	0.155015	0.13986
MYH2	0.0777778	0.0607903	0.0699301
MYH3	0.766667	0.863222	0.832168
MYH4	0.522222	0.705167	0.734266
MYH6	0.688889	0.62614	0.636364
MYH7	0.355556	0.297872	0.412587
MYH7B	0.211111	0.12766	0.125874
MYH8	0.144444	0.106383	0.174825
MYH9	1	1	1
MYL1	0.188889	0.0607903	0.0909091
MYL10	0.0888889	0.12462	0.125874
MYL12A	0.733333	0.680851	0.755245
MYL12B	1	1	1
MYL2	0.311111	0.264438	0.314685
MYL3	0.255556	0.288754	0.293706
MYL4	0.344444	0.264438	0.321678
MYL5	1	1	1
MYL6	1	1	1
MYL6B	1	1	1
MYL7	0.3	0.559271	0.461538
MYL9	1	1	1
MYLIP	1	1	1
MYLK	0.988889	1	1
MYLK2	0.311111	0.294833	0.384615
MYLK3	0.111111	0.0942249	0.104895
MYLK4	0.311111	0.264438	0.342657
MYLPF	0.255556	0.167173	0.0909091
MYNN	1	1	1
MYO10	0.933333	0.984802	0.979021
MYO15A	0.244444	0.206687	0.111888
MYO15B	0.644444	0.422492	0.51049
MYO16	0.344444	0.416413	0.356643
MYO18A	0.422222	0.413374	0.370629
MYO18B	0.0333333	0.0243161	0.041958
MYO19	0.844444	0.854103	0.867133
MYO1A	0.888889	0.820669	0.895105
MYO1C	1	1	1
MYO1D	1	1	1
MYO1E	0.533333	0.826748	0.769231
MYO1F	0.955556	0.99696	0.979021
MYO1G	0.977778	1	0.986014
MYO1H	0.166667	0.155015	0.167832
MYO3A	0.144444	0.0364742	0.0909091
MYO5A	1	1	1
MYO5B	0.977778	0.990881	0.986014
MYO5C	1	1	1
MYO6	1	1	1
MYO7A	0.944444	0.945289	0.972028
MYO7B	0.211111	0.121581	0.181818
MYO9A	1	1	1
MYO9B	1	1	1
MYOC	0.1	0.12766	0.104895
MYOCD	0.588889	0.668693	0.566434
MYOD1	0.188889	0.167173	0.195804
MYOF	1	1	1
MYOG	0.533333	0.620061	0.426573
MYOM1	0.977778	1	1
MYOM2	0.833333	0.93617	0.909091
MYOM3	0.622222	0.799392	0.783217
MYOT	0.466667	0.419453	0.468531
MYOZ1	0.955556	0.960486	0.937063
MYOZ2	0.0555556	0.0668693	0.0769231
MYOZ3	0.944444	0.99696	0.972028
MYPN	0.0888889	0.0911854	0.13986
MYPOP	1	1	1
MYRF	0.288889	0.234043	0.335664
MYRFL	0.6	0.714286	0.706294
MYRIP	0.311111	0.300912	0.230769
MYSM1	0.411111	0.316109	0.370629
MYT1	0.6	0.650456	0.433566
MYT1L	0.177778	0.0759878	0.153846
MZF1	0.444444	0.49848	0.461538
MZT1	1	1	1
MZT2A	0.822222	0.863222	0.727273
MZT2B	0.866667	0.87538	0.72028
N4BP1	0.533333	0.586626	0.65035
N4BP2	0.977778	1	1
N4BP2L1	0.944444	1	0.979021
N4BP2L2	1	1	1
N6AMT1	1	1	1
N6AMT2	1	1	1
NAA10	1	1	1
NAA15	1	1	1
NAA16	0.977778	0.990881	0.986014
NAA20	1	1	1
NAA25	1	1	1
NAA30	0.933333	0.99696	0.951049
NAA35	1	1	1
NAA38	1	1	1
NAA40	0.822222	0.905775	0.888112
NAA50	0.755556	0.917933	0.909091
NAA60	1	1	1
NAAA	1	1	1
NAALADL1	0.9	0.990881	0.972028
NAALADL2	0.155556	0.343465	0.216783
NAB1	0.988889	1	1
NAB2	1	1	1
NABP1	1	1	1
NABP2	1	1	1
NACA	1	1	1
NACA2	0.0333333	0.0699088	0.0559441
NACAD	0.955556	0.993921	0.986014
NACAP1	0.933333	0.990881	0.993007
NACC1	0.911111	0.884498	0.888112
NACC2	1	0.99696	0.986014
NADK	1	1	1
NADSYN1	1	1	1
NAE1	1	1	1
NAGA	1	1	1
NAGK	1	1	1
NAGLU	1	1	1
NAGPA	1	1	1
NAGS	0.688889	0.775076	0.72028
NAIF1	1	1	1
NAIP	0.944444	0.963526	0.916084
NALCN	0.244444	0.279635	0.202797
NAMPT	0.977778	1	0.993007
NANOS1	0.211111	0.139818	0.258741
NANOS2	0.177778	0.194529	0.174825
NANP	0.622222	0.732523	0.643357
NANS	1	1	1
NAP1L1	0.955556	0.99696	0.972028
NAP1L2	0.777778	0.741641	0.762238
NAP1L3	0.488889	0.917933	0.79021
NAP1L4	1	1	1
NAP1L5	0.988889	1	0.993007
NAPA	0.988889	1	1
NAPB	1	1	1
NAPEPLD	0.933333	0.993921	0.979021
NAPG	0.988889	1	1
NAPRT	1	1	1
NAPSA	0.666667	0.908815	0.839161
NAPSB	0.988889	1	0.993007
NARF	1	1	1
NARFL	1	1	1
NARS	1	1	1
NARS2	1	1	1
NASP	1	1	1
NAT1	0.922222	0.99696	0.986014
NAT10	1	1	1
NAT14	1	1	1
NAT16	0.166667	0.12766	0.111888
NAT2	0.288889	0.361702	0.27972
NAT8	0.477778	0.370821	0.461538
NATD1	0.0555556	0.0425532	0.0839161
NAV1	0.366667	0.282675	0.34965
NAV2	1	1	1
NAV3	0.711111	0.924012	0.839161
NBAS	1	1	1
NBEA	0.866667	0.99696	0.965035
NBEAL1	0.177778	0.164134	0.174825
NBEAL2	1	1	1
NBL1	1	1	1
NBN	1	1	1
NBPF1	0.933333	0.954407	0.972028
NBPF10	0.644444	0.723404	0.629371
NBPF14	0.988889	0.990881	0.965035
NBPF15	0.188889	0.145897	0.167832
NBPF20	1	1	1
NBPF22P	0.5	0.458967	0.496503
NBPF3	0.511111	0.638298	0.468531
NBPF7	0.2	0.167173	0.153846
NBR1	0.244444	0.276596	0.244755
NBR2	0.566667	0.729483	0.699301
NCALD	1	1	1
NCAM1	0.188889	0.182371	0.167832
NCAM2	0.8	0.933131	0.776224
NCAN	0.988889	0.993921	0.993007
NCAPD2	1	1	1
NCAPD3	1	1	1
NCAPG	0.977778	0.99696	0.993007
NCAPG2	0.9	0.948328	0.958042
NCAPH	0.566667	0.644377	0.524476
NCAPH2	0.822222	0.887538	0.881119
NCBP1	1	1	1
NCBP2	1	1	1
NCCRP1	0.733333	0.820669	0.902098
NCDN	1	1	1
NCEH1	1	1	1
NCF1	0.733333	0.796353	0.762238
NCF1B	0.122222	0.0729483	0.104895
NCF1C	0.966667	0.990881	0.979021
NCF4	0.977778	0.993921	0.993007
NCK1	1	1	1
NCK2	1	1	1
NCKAP1	0.966667	1	1
NCKAP1L	0.988889	1	0.993007
NCKAP5	0.811111	0.945289	0.909091
NCKAP5L	1	1	1
NCKIPSD	1	1	1
NCL	1	1	1
NCOA1	0.922222	0.966565	0.944056
NCOA2	0.555556	0.81155	0.741259
NCOA3	1	1	1
NCOA4	1	1	1
NCOA5	1	1	1
NCOA6	1	1	1
NCOA7	1	1	1
NCOR1	1	1	1
NCOR1P1	1	1	1
NCOR2	1	1	1
NCR1	0.311111	0.446809	0.328671
NCR2	0.211111	0.142857	0.181818
NCR3	0.333333	0.340426	0.531469
NCS1	1	0.99696	0.993007
NCSTN	1	1	1
NDC1	0.977778	1	0.993007
NDC80	0.933333	0.942249	0.909091
NDEL1	1	1	1
NDFIP2	1	1	1
NDN	0.988889	1	1
NDNF	0.333333	0.753799	0.503497
NDNL2	0.844444	0.969605	0.86014
NDOR1	0.277778	0.215805	0.174825
NDP	0.866667	0.93921	0.909091
NDRG2	0.955556	0.987842	0.993007
NDRG3	1	1	1
NDRG4	0.555556	0.559271	0.51049
NDST1	0.788889	0.823708	0.72028
NDST2	0.444444	0.282675	0.272727
NDST3	0.266667	0.148936	0.223776
NDST4	0.455556	0.288754	0.300699
NDUFA1	1	1	1
NDUFA10	1	1	1
NDUFA11	1	1	1
NDUFA12	1	1	1
NDUFA13	1	1	1
NDUFA3	1	1	1
NDUFA4	1	1	1
NDUFA4L2	0.988889	1	1
NDUFA5	0.133333	0.109422	0.118881
NDUFA7	1	1	1
NDUFA8	1	1	1
NDUFA9	1	1	1
NDUFAB1	1	1	1
NDUFAF1	1	1	1
NDUFAF2	1	1	1
NDUFAF3	0.933333	0.899696	0.937063
NDUFAF4	0.766667	0.863222	0.825175
NDUFAF5	1	1	1
NDUFAF6	1	1	1
NDUFAF7	1	1	1
NDUFB1	0.922222	0.978723	0.958042
NDUFB10	1	1	1
NDUFB11	1	1	1
NDUFB2	1	1	1
NDUFB3	1	1	1
NDUFB4	0.133333	0.118541	0.118881
NDUFB5	1	1	1
NDUFB6	1	1	1
NDUFB7	1	1	1
NDUFB8	1	1	1
NDUFC1	1	1	1
NDUFS2	0.955556	0.963526	0.965035
NDUFS3	1	1	1
NDUFS4	1	1	1
NDUFS5	1	1	1
NDUFS7	1	1	1
NDUFS8	1	1	1
NDUFV1	1	1	1
NDUFV2	1	1	1
NDUFV3	1	1	0.993007
NEB	0.511111	0.443769	0.335664
NEBL	0.777778	0.981763	0.923077
NECAB1	0.2	0.106383	0.174825
NECAB2	0.622222	0.541033	0.573427
NECAB3	0.855556	0.963526	0.902098
NECAP1	1	1	1
NECAP2	1	1	1
NEDD1	0.866667	0.993921	0.944056
NEDD4	0.555556	0.662614	0.538462
NEDD4L	1	1	1
NEDD8	1	1	1
NEDD9	0.633333	0.835866	0.748252
NEFH	0.688889	0.902736	0.783217
NEFL	0.255556	0.243161	0.195804
NEFM	0.166667	0.158055	0.167832
NEGR1	0.211111	0.215805	0.237762
NEIL1	0.977778	1	0.986014
NEIL2	1	0.99696	1
NEIL3	0.444444	0.395137	0.48951
NEK1	1	1	1
NEK10	0.677778	0.787234	0.671329
NEK11	1	1	1
NEK2	0.955556	0.960486	0.958042
NEK3	0.0666667	0.0151976	0.00699301
NEK4	0.766667	0.920973	0.867133
NEK5	0.133333	0.0668693	0.118881
NEK6	1	1	1
NEK7	0.955556	1	1
NEK9	0.388889	0.419453	0.384615
NELFA	1	1	1
NELFB	1	1	1
NELFCD	1	1	1
NELFE	1	1	1
NELL1	0.555556	0.37386	0.482517
NELL2	0.922222	0.99696	0.979021
NEMF	1	1	1
NENF	1	1	1
NEO1	1	1	1
NES	1	1	1
NET1	0.988889	1	1
NETO1	0.355556	0.291793	0.342657
NETO2	0.955556	1	1
NEU1	1	1	1
NEU2	0.133333	0.0607903	0.0909091
NEU3	0.211111	0.215805	0.265734
NEU4	0.233333	0.279635	0.265734
NEURL1	0.444444	0.446809	0.440559
NEURL2	0.977778	0.978723	0.944056
NEURL3	0.811111	0.966565	0.972028
NEURL4	1	1	1
NEUROD1	0.111111	0.12766	0.132867
NEUROD2	0.433333	0.261398	0.34965
NEUROD4	0.122222	0.0668693	0.111888
NEUROD6	0.133333	0.0911854	0.118881
NEUROG1	0.288889	0.170213	0.244755
NEUROG2	0.422222	0.465046	0.482517
NEUROG3	0.288889	0.246201	0.237762
NEXN	1	1	1
NF1	0.166667	0.173252	0.265734
