	variance
LIAS	0
LIF	0.249047
LIFR	0.234457
LIG1	0
LIG3	0.00531905
LIG4	0.0310579
LILRA1	0.115849
LILRA2	0.161988
LILRA3	0.152197
LILRA4	0.243734
LILRA5	0.232604
LILRB1	0.243439
LILRB2	0.239027
LILRB3	0.235779
LILRB4	0.0123223
LILRB5	0.124841
LIM2	0.0310579
LIMA1	0
LIMCH1	0
LIMD1	0.0912992
LIMD2	0.163045
LIME1	0
LIMK1	0.0884446
LIMK2	0.00707938
LIMS1	0
LIMS2	0.00707938
LIMS3	0.197664
LIN28A	0.0912992
LIN28B	0.22242
LIN37	0
LIN52	0.00883336
LIN54	0
LIN7A	0.241536
LIN7B	0
LIN7C	0.233543
LIN9	0.0140573
LINC00029	0.246103
LINC00032	0.067752
LINC00052	0.22753
LINC00083	0.249301
LINC00086	0.123575
LINC00111	0.0393204
LINC00112	0.0569395
LINC00114	0.160926
LINC00116	0.00177936
LINC00152	0.117152
LINC00160	0.092717
LINC00161	0.226987
LINC00163	0.24891
LINC00173	0.237045
LINC00174	0
LINC00200	0.0841152
LINC00202-1	0.250442
LINC00229	0.18649
LINC00238	0.0722908
LINC00242	0.250062
LINC00265	0
LINC00266-1	0.0425809
LINC00271	0.102464
LINC00273	0.178126
LINC00282	0.249824
LINC00301	0.183759
LINC00302	0.00177936
LINC00303	0.1119
LINC00313	0.135945
LINC00314	0.145384
LINC00315	0.229119
LINC00319	0.244851
LINC00322	0.0692713
LINC00323	0.250189
LINC00337	0.145384
LINC00341	0.0376806
LINC00467	0
LINC00469	0.197664
LINC00470	0.183759
LINC00471	0.148819
LINC00472	0.249177
LINC00473	0.2236
LINC00477	0.209225
LINC00478	0.0646945
LINC00482	0.230146
LINC00483	0.0175081
LINC00518	0.212762
LINC00521	0.225322
LINC00523	0.117152
LINC00544	0.243138
LINC00574	0.220603
LINC00597	0.234003
LINC00615	0.245621
LINC00846	0.247959
LINC00852	0.22418
LINC00862	0.0360344
LINGO2	0.179081
LINGO4	0.0782538
LINS	0.0140573
LIPA	0
LIPC	0.161988
LIPE	0.11845
LIPF	0.206282
LIPG	0.187388
LIPH	0.241536
LIPI	0.0811972
LIPJ	0.249529
LIPK	0.0522104
LIPM	0.0737911
LIPN	0.172265
LITAF	0
LIX1	0.215477
LIX1L	0.00177936
LKAAEAR1	0.246779
LLGL1	0
LLGL2	0.0409538
LLPH	0.0140573
LMAN1	0.0506213
LMAN1L	0.223013
LMAN2	0.00355238
LMAN2L	0
LMBR1	0
LMBR1L	0.219984
LMBRD1	0
LMBRD2	0.0522104
LMCD1	0
LMF1	0.0310579
LMF2	0
LMLN	0.0343819
LMNA	0
LMNB1	0.117152
LMNB2	0
LMNTD1	0.0310579
LMNTD2	0.0553695
LMO1	0.190043
LMO3	0.249989
LMO4	0
LMO7	0.22753
LMOD1	0.0360344
LMOD2	0.250366
LMTK2	0.134737
LMTK3	0
LMX1A	0.0243338
LMX1B	0.241869
LNP1	0.198479
LNPEP	0
LNX1	0.105192
LNX2	0
LOH12CR1	0.11845
LONP1	0
LONP2	0
LONRF1	0.00177936
LONRF2	0.152197
LONRF3	0.151077
LOR	0.165138
LOX	0.00883336
LOXHD1	0.243439
LOXL1	0.0226369
LOXL2	0.0631562
LOXL3	0
LOXL4	0.0243338
LPA	0.169248
LPAL2	0.00355238
LPAR1	0.00177936
LPAR2	0
LPAR3	0.203237
LPAR4	0.00355238
LPAR6	0
LPCAT1	0
LPCAT2	0.049026
LPCAT3	0
LPCAT4	0.0226369
LPGAT1	0.00177936
LPHN1	0.00177936
LPHN2	0.0631562
LPHN3	0.10109
LPIN1	0
LPIN2	0
LPIN3	0.226987
LPL	0.0175081
LPO	0.140715
LPP	0
LRAT	0.177165
LRBA	0
LRCH1	0.123575
LRCH2	0.0522104
LRCH3	0
LRCH4	0
LRFN2	0.238644
LRFN3	0
LRFN4	0.00355238
LRFN5	0.198479
LRG1	0.0327231
LRGUK	0.248619
LRIF1	0.243439
LRIG1	0
LRIG2	0.00355238
LRIG3	0.0997107
LRIT1	0.122303
LRIT2	0.0537931
LRMP	0.0192241
LRP1	0.0123223
LRP10	0
LRP11	0
LRP12	0.244581
LRP1B	0.239405
LRP2	0.14768
LRP2BP	0.190915
LRP3	0
LRP4	0.241869
LRP5	0
LRP5L	0.00355238
LRP6	0.0585032
LRP8	0.128599
LRPAP1	0
LRPPRC	0
LRR1	0
LRRC1	0.0310579
LRRC14	0
LRRC15	0.00177936
LRRC16A	0
LRRC16B	0.0841152
LRRC17	0.0898751
LRRC2	0.129839
LRRC20	0.00177936
LRRC23	0
LRRC24	0.149951
LRRC25	0.0662264
LRRC26	0
LRRC27	0.109236
LRRC28	0
LRRC29	0.239027
LRRC3	0.134737
LRRC30	0.211366
LRRC31	0.0458161
LRRC32	0
LRRC34	0.0458161
LRRC37A	0.0157859
LRRC37A2	0.0811972
LRRC37A3	0.0826593
LRRC37A4P	0.16823
LRRC37B	0
LRRC37BP1	0.00707938
LRRC39	0.109236
LRRC3B	0.1119
LRRC4	0.0767725
LRRC40	0.0600605
LRRC41	0
LRRC42	0
LRRC43	0.219984
LRRC45	0.00355238
LRRC46	0.0826593
LRRC48	0.248463
LRRC49	0
LRRC4C	0.0707843
LRRC52	0.0409538
LRRC55	0.0997107
LRRC56	0.0243338
LRRC57	0.00355238
LRRC59	0.229119
LRRC6	0.00883336
LRRC61	0.0692713
LRRC63	0.23164
LRRC66	0.177165
LRRC69	0.106546
LRRC7	0.0360344
LRRC71	0.246992
LRRC73	0.245114
LRRC74	0.169248
LRRC75A	0.179081
LRRC75B	0.00177936
LRRC8A	0
LRRC8B	0
LRRC8C	0.11974
LRRC8D	0.00177936
LRRC8E	0.132301
LRRC9	0.155518
LRRCC1	0.245866
LRRFIP2	0
LRRIQ1	0.188279
LRRIQ3	0.171266
LRRIQ4	0.134737
LRRK1	0.204772
LRRK2	0.234904
LRRN1	0.11974
LRRN2	0.24991
LRRN3	0.158782
LRRN4	0.250243
LRRN4CL	0.233543
LRRTM1	0.103831
LRRTM3	0.0707843
LRRTM4	0.0277085
LRSAM1	0.241197
LRTM1	0.250433
LRTM2	0.237045
LRTOMT	0.00355238
LRWD1	0
LSAMP	0.0811972
LSM1	0
LSM10	0
LSM11	0.17026
LSM12	0
LSM14A	0
LSM14B	0.0585032
LSM2	0
LSM3	0
LSM4	0
LSM5	0
LSM6	0.217447
LSM7	0
LSMD1	0
LSMEM1	0.0855647
LSMEM2	0.148819
LSP1	0.226439
LSR	0.00177936
LSS	0.00707938
LST1	0.00177936
LTA	0.0707843
LTA4H	0
LTB	0.0123223
LTB4R	0.0569395
LTB4R2	0.200091
LTBP1	0.240499
LTBP3	0.233077
LTBP4	0.00177936
LTBR	0
LTC4S	0.0192241
LTF	0.0722908
LTK	0.139532
LTN1	0
LTV1	0
LUC7L	0.149951
LUC7L2	0
LUC7L3	0
LUM	0.00177936
LURAP1	0.22753
LURAP1L	0.0293864
LUZP1	0
LUZP2	0.237454
LUZP4	0.0310579
LXN	0
LY6D	0.113222
LY6E	0
LY6G5B	0.245621
LY6G5C	0.245621
LY6G6C	0.22242
LY6G6D	0.092717
LY6G6E	0.15331
LY6G6F	0.16823
LY6H	0.0631562
LY6K	0.198479
LY75	0.0522104
LY86	0
LY9	0.239027
LY96	0
LYAR	0
LYG1	0.00883336
LYG2	0.148819
LYL1	0
LYN	0
LYNX1	0.049026
LYPD1	0.0243338
LYPD2	0.250243
LYPD4	0.144226
LYPD5	0.0409538
LYPD6	0.0506213
LYPD6B	0.0569395
LYPLA1	0.0140573
LYPLA2	0
LYPLA2P1	0.00707938
LYPLAL1	0
LYRM1	0
LYRM2	0
LYRM5	0
LYRM7	0.0409538
LYSMD1	0.00707938
LYSMD2	0
LYSMD4	0.00177936
LYST	0.196015
LYVE1	0.225322
LYZ	0.00707938
LYZL1	0.107894
LYZL2	0.231149
LYZL4	0.140715
LYZL6	0.250331
LZTFL1	0
LZTR1	0
LZTS1	0.00707938
LZTS2	0
M6PR	0
MAB21L1	0.245371
MAB21L2	0.132301
MACC1	0.0662264
MACF1	0.00355238
MACROD1	0
MACROD2	0.197664
MAD1L1	0.00177936
MAD2L1	0.00355238
MAD2L1BP	0.00177936
MAD2L2	0
MADCAM1	0.237045
MADD	0
MAEA	0
MAEL	0.092717
MAF	0.214808
MAF1	0
MAFA	0
MAFB	0
MAFF	0
MAFG	0.00355238
MAFK	0.250395
MAG	0.249418
MAGEA1	0.148819
MAGEA10	0.0737911
MAGEA11	0.15331
MAGEA12	0.232604
MAGEA2	0.0707843
MAGEA3	0.20553
MAGEA4	0.134737
MAGEA5	0.22753
MAGEA6	0.239027
MAGEA8	0.0537931
MAGEA9	0.229636
MAGEA9B	0.173258
MAGEB1	0.0425809
MAGEB10	0.121025
MAGEB16	0.165138
MAGEB2	0.182836
MAGEB3	0.244851
MAGEB4	0.182836
MAGEB5	0.138343
MAGEB6	0.143062
MAGEC1	0.0585032
MAGEC2	0.152197
MAGEC3	0.0140573
MAGED1	0
MAGED2	0.0260243
MAGED4B	0.151077
MAGEE1	0.00177936
MAGEE2	0.0310579
MAGEH1	0.00177936
MAGEL2	0
MAGI1	0.248619
MAGI2	0.122303
MAGI3	0.200091
MAGOH	0
MAGOHB	0.176198
MAK	0.248768
MAL	0.165138
MAL2	0.00883336
MALL	0.00355238
MALSU1	0
MAMDC2	0.0553695
MAMDC4	0.0409538
MAML1	0.211366
MAML2	0.212762
MAML3	0.212067
MAMLD1	0.109236
MAMSTR	0.0376806
MAN1A2	0
MAN1C1	0.00177936
MAN2A1	0
MAN2A2	0.00707938
MAN2B1	0
MAN2C1	0
MANBA	0
MANBAL	0
MANEA	0.117152
MANEAL	0.250128
MANSC1	0.0123223
MAOA	0.00355238
MAP10	0.0175081
MAP1A	0
MAP1B	0
MAP1LC3A	0.248302
MAP1LC3B	0
MAP1LC3C	0.240499
MAP1S	0
MAP2	0.240499
MAP2K1	0
MAP2K2	0
MAP2K3	0.144226
MAP2K4	0
MAP2K5	0
MAP2K6	0.244581
MAP2K7	0.00177936
MAP3K1	0
MAP3K10	0.218728
MAP3K11	0
MAP3K12	0.00355238
MAP3K13	0.0123223
MAP3K14	0.00355238
MAP3K15	0.208499
MAP3K19	0.0360344
MAP3K3	0
MAP3K4	0
MAP3K5	0
MAP3K6	0
MAP3K7	0
MAP3K7CL	0
MAP3K8	0.00177936
MAP3K9	0.173258
MAP4	0.209225
MAP4K1	0
MAP4K2	0
MAP4K3	0.00883336
MAP4K4	0
MAP4K5	0.0343819
MAP6	0.25029
MAP6D1	0
MAP7	0
MAP7D1	0
MAP7D2	0.143062
MAP7D3	0.240499
MAP9	0.250331
MAPK1	0
MAPK10	0.24656
MAPK11	0.250128
MAPK12	0.144226
MAPK14	0.0870078
MAPK15	0.0553695
MAPK1IP1L	0
MAPK3	0
MAPK4	0.207027
MAPK6	0
MAPK7	0.0442017
MAPK8	0.189164
MAPK8IP1	0.105192
MAPK8IP2	0.241197
MAPK8IP3	0
MAPK9	0
MAPKAP1	0
MAPKAPK2	0
MAPKAPK3	0
MAPKAPK5	0
MAPRE1	0
MAPRE2	0
MAPRE3	0
MAPT	0.149951
MARC1	0.00531905
MARC2	0.00531905
MARCH1	0.171266
MARCH10	0.117152
MARCH11	0.244023
MARCH2	0.00177936
MARCH3	0
MARCH4	0.185586
MARCH5	0.00531905
MARCH6	0
MARCH7	0
MARCH8	0.0912992
MARCH9	0.247591
MARCKS	0
MARCKSL1	0
MARCO	0.234003
MARK1	0.010581
MARK2	0.00531905
MARK3	0
MARK4	0.235779
MARS	0
MARS2	0.00883336
MARVELD2	0.179081
MARVELD3	0.00531905
MAS1	0.247959
MAS1L	0.214808
MASP1	0.107894
MASP2	0.0458161
MAST1	0.212067
MAST2	0.0277085
MASTL	0
MAT1A	0.152197
MAT2A	0
MAT2B	0.0631562
MATK	0.247198
MATN1	0.0782538
MATN2	0.0209336
MATN3	0.0360344
MATN4	0.0260243
MATR3	0.0941284
MAU2	0
MAVS	0.106546
MAX	0.0140573
MAZ	0.161988
MB	0.0140573
MB21D1	0.212762
MBD2	0.0631562
MBD3	0
MBD3L1	0.0631562
MBD3L2	0.121025
MBD3L3	0.0442017
MBD5	0.140715
MBD6	0
MBIP	0
MBL1P	0.235345
MBLAC1	0.175224
MBLAC2	0.0140573
MBNL1	0
MBNL2	0.00531905
MBNL3	0.208499
MBOAT1	0
MBOAT2	0.0327231
MBOAT7	0
MBP	0.00531905
MBTPS1	0
MBTPS2	0.0376806
MC2R	0.0175081
MC3R	0.0310579
MC4R	0.0941284
MC5R	0.067752
MCAM	0.245371
MCAT	0
MCC	0.113222
MCCC1	0
MCCD1	0.250417
MCEE	0
MCEMP1	0.250331
MCF2	0.143062
MCF2L	0.113222
MCF2L2	0.19434
MCFD2	0.146535
MCHR1	0.177165
MCHR2	0.0941284
MCL1	0.00355238
MCM10	0.0506213
MCM2	0
MCM3	0
MCM3AP	0
MCM3AP-AS1	0.0277085
MCM4	0
MCM5	0
MCM6	0
MCM7	0.049026
MCM8	0.160926
MCM9	0.107894
MCMBP	0.00177936
MCMDC2	0.226439
MCOLN1	0
MCOLN2	0.00355238
MCOLN3	0.0343819
MCPH1	0.00177936
MCRS1	0
MCTP1	0.110571
MCTP2	0.163045
MCTS1	0.0175081
MCU	0
MCUR1	0
MDC1	0
MDFI	0.196015
MDFIC	0.0175081
MDGA1	0.137147
MDGA2	0.169248
MDH1	0
MDH1B	0.249418
MDH2	0
MDK	0.0912992
MDM1	0.196015
MDM2	0.24891
MDN1	0.0360344
MDP1	0
ME1	0.0616115
ME2	0
ME3	0.0898751
MEA1	0
MEAF6	0.0140573
MECOM	0.212762
MECP2	0
MECR	0.240851
MED1	0
MED10	0
MED11	0.067752
MED12	0
MED12L	0.0912992
MED13	0.214808
MED13L	0.00355238
MED14	0.00531905
MED15	0
MED16	0
MED17	0.0157859
MED19	0
MED20	0
MED21	0.245114
MED22	0
MED23	0
MED24	0
MED25	0
MED26	0
MED27	0.0192241
MED28	0
MED30	0
MED31	0.180971
MED6	0
MED7	0
MED8	0
MED9	0
MEDAG	0.221215
MEF2A	0.0123223
MEF2B	0.230651
MEF2C	0
MEF2D	0
MEFV	0.230146
MEGF10	0.0767725
MEGF11	0.0360344
MEGF8	0.172265
MEGF9	0.0506213
MEI1	0.225322
MEIG1	0.0969323
MEIOB	0.121025
MEIS1	0.00177936
MEIS2	0.14768
MEIS3	0.0123223
MEIS3P1	0
MELK	0.00355238
MEMO1	0
MEN1	0.00531905
MEOX1	0.144226
MEOX2	0.232126
MEP1B	0.236629
MEPCE	0
MEPE	0.204772
MERTK	0
MESDC1	0.00531905
MESP1	0.0442017
MESP2	0.176198
MEST	0.212067
MET	0.232126
METAP1	0
METAP1D	0.240851
METAP2	0
METRN	0.0226369
METRNL	0.00355238
METTL1	0
METTL10	0.163045
METTL13	0
METTL14	0.00883336
METTL15	0.067752
METTL16	0
METTL17	0
METTL18	0.127353
METTL21A	0.0912992
METTL21B	0
METTL21C	0.0692713
METTL22	0
METTL23	0
METTL25	0
METTL2A	0.00707938
METTL3	0
METTL5	0
METTL6	0.127353
METTL7A	0.00177936
METTL7B	0.175224
METTL9	0
MEX3B	0.0616115
MEX3C	0
MEX3D	0
MFAP1	0
MFAP2	0.110571
MFAP3	0
MFAP3L	0.105192
MFAP4	0.00531905
MFAP5	0.00355238
MFF	0
MFGE8	0
MFHAS1	0.0175081
MFI2	0.212762
MFN1	0.0393204
MFN2	0
MFRP	0
MFSD1	0
MFSD10	0
MFSD12	0
MFSD2A	0.240499
MFSD3	0
MFSD4	0.0260243
MFSD5	0
MFSD6	0
MFSD6L	0.188279
MFSD7	0.00531905
MFSD8	0
MFSD9	0.226987
MGA	0
MGAM	0.180971
MGARP	0.236629
MGAT1	0.00177936
MGAT2	0
MGAT3	0.239405
MGAT4A	0
MGAT4B	0.0646945
MGAT4C	0.0376806
MGAT5	0.0140573
MGAT5B	0.146535
MGLL	0.0260243
MGME1	0
MGMT	0
MGP	0
MGST1	0.0192241
MGST2	0
MGST3	0
MIA	0.182836
MIA3	0
MIAT	0.215477
MIB1	0.0140573
MIB2	0
MICA	0.00707938
MICAL1	0
MICAL2	0.0969323
MICAL3	0.0192241
MICALCL	0.0157859
MICALL1	0.00177936
MICALL2	0.00883336
MICU1	0
MICU2	0
MICU3	0.114539
MID1	0
MID1IP1	0
MID2	0.00177936
MIDN	0
MIEF1	0
MIEF2	0.149951
MIEN1	0
MIER1	0
MIER2	0.0123223
MIER3	0.166175
MIF	0
MIF4GD	0
MIIP	0.230146
MILR1	0.0360344
MIMT1	0.250433
MINA	0.22418
MINK1	0.24656
MINOS1	0.158782
MINPP1	0.0123223
MIOS	0
MIOX	0.0797286
MIP	0.0376806
MIPEP	0
MIPOL1	0.237857
MIR17HG	0.0600605
MIS12	0
MIS18BP1	0
MISP	0.0243338
MITD1	0
MITF	0.156612
MIXL1	0.0898751
MKI67	0.0841152
MKKS	0.0277085
MKL1	0.00177936
MKL2	0.00177936
MKLN1	0
MKNK1	0
MKNK2	0
MKRN1	0
MKRN2	0
MKRN3	0.196843
MKS1	0.00177936
MKX	0.21614
MLANA	0.0260243
MLC1	0.129839
MLEC	0
MLF1	0.137147
MLF2	0
MLH1	0
MLH3	0.00177936
MLIP	0.0997107
MLKL	0.189164
MLLT1	0.181907
MLLT10	0
MLLT11	0
MLLT3	0.24656
MLLT4	0.174244
MLLT4-AS1	0
MLLT6	0
MLN	0.109236
MLNR	0.134737
MLPH	0
MLST8	0
MLX	0
MLXIP	0.240141
MLXIPL	0.207766
MLYCD	0.0140573
MMAA	0.0376806
MMAB	0.0123223
MMACHC	0
MMADHC	0
MMD	0.00177936
MMD2	0.049026
MME	0.0983247
MMEL1	0.0841152
MMGT1	0
MMP1	0.250062
MMP10	0.226439
MMP11	0
MMP12	0.250189
MMP13	0.239405
MMP14	0.228595
MMP15	0
MMP16	0.249301
MMP17	0.131073
MMP19	0.163045
MMP2	0.00177936
MMP20	0.0782538
MMP21	0.0983247
MMP23B	0.123575
MMP24	0.250417
MMP25	0.105192
MMP26	0.122303
MMP27	0.234457
MMP28	0.145384
MMP3	0.0277085
MMP7	0.0260243
MMP9	0.00177936
MMS19	0
MMS22L	0.177165
MN1	0
MNAT1	0.0277085
MND1	0.0782538
MNDA	0.0616115
MNS1	0.00531905
MNT	0
MNX1	0.240851
MOAP1	0
MOB1A	0.250243
MOB1B	0.193493
MOB3A	0
MOB3B	0.128599
MOB3C	0.133522
MOB4	0.0360344
MOBP	0.0474242
MOCOS	0.00531905
MOCS1	0
MOCS2	0.158782
MOCS3	0.109236
MOG	0.0941284
MOGAT1	0.250062
MOGAT2	0.209945
MOGAT3	0.0722908
MOGS	0
MOK	0
MON1A	0.109236
MON1B	0
MON2	0
MORC1	0.110571
MORC2	0
MORC2-AS1	0.0192241
MORC3	0.0123223
MORC4	0.0123223
MORF4	0.0797286
MORF4L1	0
MORF4L2	0
MORN1	0.247591
MORN2	0
MORN3	0.182836
MORN4	0.0226369
MORN5	0.0707843
MOS	0.135945
MOSPD1	0.172265
MOSPD2	0
MOSPD3	0
MOV10	0
MOV10L1	0.21809
MOXD1	0.0243338
MPC1	0
MPC2	0
MPDU1	0.00177936
MPDZ	0
MPEG1	0.0955335
MPG	0.124841
MPHOSPH10	0
MPHOSPH6	0.0209336
MPHOSPH8	0
MPHOSPH9	0
MPI	0
MPLKIP	0
MPND	0
MPP1	0
MPP2	0.159857
MPP3	0.0343819
MPP4	0.0855647
MPP5	0
MPP6	0.106546
MPP7	0.206282
MPPE1	0
MPPED1	0.240141
MPPED2	0.19434
MPRIP	0.00177936
MPST	0.00707938
MPV17	0
MPZ	0.241197
MPZL1	0
MPZL2	0.0175081
MPZL3	0.234457
MR1	0
MRAP	0.250189
MRAP2	0.234003
MRAS	0.0277085
MRC1	0.229119
MRC1L1	0.075285
MRC2	0.154417
MRE11A	0.00355238
MREG	0.010581
MRFAP1	0
MRFAP1L1	0.00531905
MRGBP	0
MRGPRD	0.191781
MRGPRE	0.176198
MRGPRF	0.0393204
MRGPRX1	0.0260243
MRGPRX2	0.123575
MRGPRX3	0.238253
MRGPRX4	0.0955335
MRM1	0.246335
MRO	0.0140573
MROH1	0.243439
MROH2A	0.243734
MROH2B	0.0955335
MROH3P	0.0277085
MROH7	0.249529
MROH8	0.224754
MROH9	0.171266
MRPL1	0
MRPL10	0.156612
MRPL11	0
MRPL12	0
MRPL13	0
MRPL14	0
MRPL15	0
MRPL16	0
MRPL17	0
MRPL18	0
MRPL19	0.0140573
MRPL2	0
MRPL20	0
MRPL21	0
MRPL22	0
MRPL23	0
MRPL24	0
MRPL27	0
MRPL28	0
MRPL3	0
MRPL30	0
MRPL32	0
MRPL33	0
MRPL34	0
MRPL35	0
MRPL36	0
MRPL37	0
MRPL39	0
MRPL4	0
MRPL40	0
MRPL41	0
MRPL42	0
MRPL43	0
MRPL44	0.00177936
MRPL45	0
MRPL45P2	0
MRPL47	0
MRPL48	0
MRPL49	0
MRPL50	0
MRPL51	0
MRPL52	0
MRPL53	0
MRPL54	0
MRPL55	0
MRPL9	0
MRPS10	0
MRPS11	0
MRPS12	0.246335
MRPS14	0
MRPS15	0
MRPS17	0
MRPS18A	0
MRPS18B	0
MRPS18C	0
MRPS2	0
MRPS21	0
MRPS22	0
MRPS23	0
MRPS24	0
MRPS25	0
MRPS26	0
MRPS27	0
MRPS28	0
MRPS30	0
MRPS31	0
MRPS33	0
MRPS34	0.00177936
MRPS35	0
MRPS36	0
MRPS5	0
MRPS6	0.0209336
MRPS7	0
MRPS9	0
MRRF	0
MRS2	0
MRTO4	0
MRVI1	0.22242
MS4A1	0.102464
MS4A12	0.0898751
MS4A13	0.0506213
MS4A14	0.0870078
MS4A15	0.241869
MS4A18	0.20246
MS4A2	0.132301
MS4A3	0.0376806
MS4A4A	0.115849
MS4A4E	0.156612
MS4A5	0.0376806
MS4A6A	0
MS4A6E	0.0569395
MS4A7	0
MS4A8	0.24991
MSANTD1	0.151077
MSANTD2	0
MSANTD3	0
MSANTD4	0
MSC	0.0209336
MSGN1	0.209225
MSH2	0.248302
MSH3	0
MSH4	0.249418
MSH6	0
MSI1	0.140715
MSI2	0
MSL2	0.00177936
MSL3	0.0293864
MSLN	0.21809
MSLNL	0.212762
MSMB	0.24283
MSMO1	0
MSMP	0.241197
MSN	0
MSR1	0.075285
MSRA	0
MSRB1	0
MSRB2	0
MSRB3	0.010581
MSS51	0.203237
MST1	0
MST1L	0
MST1R	0.0277085
MSTN	0.22182
MSX2	0.184676
MSX2P1	0.146535
MT-TP	0.0912992
MT1A	0
MT1B	0.239776
MT1DP	0.239027
MT1E	0.00177936
MT1F	0
MT1G	0.00177936
MT1H	0.173258
MT1M	0.0969323
MT1X	0.212067
MT2A	0
MT3	0.217447
MT4	0.010581
MTA1	0
MTA2	0
MTA3	0
MTAP	0
MTBP	0.067752
MTCH1	0
MTCH2	0.00355238
MTCL1	0.167206
MTDH	0
MTERF1	0.145384
MTERF2	0.21345
MTERF3	0
MTERF4	0.0941284
MTF1	0
MTF2	0
MTFMT	0
MTFP1	0
MTFR1	0
MTFR2	0.0841152
MTG2	0.14768
MTHFD1	0
MTHFD1L	0
MTHFD2	0
MTHFD2L	0
MTHFR	0.00177936
MTHFS	0
MTHFSD	0
MTIF2	0
MTIF3	0
MTL5	0.0707843
MTM1	0.00177936
MTMR1	0.203237
MTMR10	0.228595
MTMR11	0.0123223
MTMR12	0
MTMR14	0
MTMR2	0.00355238
MTMR3	0
MTMR4	0
MTMR6	0
MTMR7	0.211366
MTMR8	0.129839
MTMR9	0
MTNR1A	0.182836
MTNR1B	0.132301
MTO1	0
MTOR	0
MTPAP	0
MTPN	0
MTR	0
MTRF1	0.0722908
MTRF1L	0
MTRR	0.00355238
MTSS1	0
MTSS1L	0.15331
MTURN	0
MTUS1	0.225883
MTUS2	0.0260243
MTX1	0
MTX2	0
MTX3	0
MUC1	0.00177936
MUC12	0.19264
MUC13	0.196015
MUC15	0.238253
MUC16	0.237857
MUC17	0.1119
MUC2	0.250062
MUC20	0.0360344
MUC21	0.1261
MUC3A	0.138343
MUC4	0.107894
MUC5AC	0.247591
MUC5B	0.226987
MUC6	0.240141
MUC7	0.0870078
MUL1	0
MUM1	0
MUM1L1	0.218728
MURC	0.00355238
MUS81	0
MUSK	0
MUSTN1	0.0277085
MUT	0
MUTYH	0.0811972
MVB12A	0
MVB12B	0.209225
MVD	0.00531905
MVK	0.00355238
MVP	0
MX1	0
MX2	0
MXD1	0.0157859
MXD3	0
MXD4	0
MXI1	0.214808
MXRA5	0
MXRA7	0.0260243
MXRA8	0.0192241
MYADM	0.0123223
MYB	0
MYBBP1A	0.00531905
MYBL2	0.237857
MYBPC1	0.249989
MYBPC2	0.133522
MYBPC3	0.250189
MYBPH	0.189164
MYBPHL	0.0277085
MYC	0.00883336
MYCBP	0.0175081
MYCBP2	0
MYCBPAP	0.159857
MYCL	0.249529
MYCN	0.214808
MYCT1	0.123575
MYD88	0
MYEF2	0.243439
MYEOV2	0.244023
MYF5	0.163045
MYF6	0.131073
MYH1	0.0631562
MYH10	0
MYH11	0.00355238
MYH13	0.0506213
MYH14	0.109236
MYH16	0.131073
MYH2	0.0616115
MYH3	0.134737
MYH4	0.216796
MYH6	0.231149
MYH7	0.2236
MYH7B	0.121025
MYH8	0.113222
MYH9	0
MYL1	0.0811972
MYL10	0.105192
MYL12A	0.207027
MYL12B	0
MYL2	0.204008
MYL3	0.204008
MYL4	0.207027
MYL5	0
MYL6	0
MYL6B	0
MYL7	0.250395
MYL9	0
MYLIP	0
MYLK	0.00177936
MYLK2	0.21809
MYLK3	0.0898751
MYLK4	0.207027
MYLPF	0.135945
MYNN	0
MYO10	0.0243338
MYO15A	0.15331
MYO15B	0.250062
MYO16	0.238253
MYO18A	0.241197
MYO18B	0.0293864
MYO19	0.123575
MYO1A	0.127353
MYO1C	0
MYO1D	0
MYO1E	0.180029
MYO1F	0.0140573
MYO1G	0.00707938
MYO1H	0.134737
MYO3A	0.0631562
MYO5A	0
MYO5B	0.0123223
MYO5C	0
MYO6	0
MYO7A	0.0458161
MYO7B	0.128599
MYO9A	0
MYO9B	0
MYOC	0.103831
MYOCD	0.233543
MYOD1	0.146535
MYOF	0
MYOG	0.247198
MYOM1	0.00355238
MYOM2	0.0797286
MYOM3	0.179081
MYOT	0.246779
MYOZ1	0.0442017
MYOZ2	0.0631562
MYOZ3	0.0175081
MYPN	0.092717
MYPOP	0
MYRF	0.196843
MYRFL	0.212762
MYRIP	0.204008
MYSM1	0.226439
MYT1	0.24283
MYT1L	0.0997107
MZF1	0.250062
MZT1	0
MZT2A	0.146535
MZT2B	0.138343
N4BP1	0.241536
N4BP2	0.00355238
N4BP2L1	0.0140573
N4BP2L2	0
N6AMT1	0
N6AMT2	0
NAA10	0
NAA15	0
NAA16	0.0123223
NAA20	0
NAA25	0
NAA30	0.0243338
NAA35	0
NAA38	0
NAA40	0.0997107
NAA50	0.0983247
NAA60	0
NAAA	0
NAALADL1	0.0277085
NAALADL2	0.20246
NAB1	0.00177936
NAB2	0
NABP1	0
NABP2	0
NACA	0
NACA2	0.0569395
NACAD	0.0140573
NACAP1	0.0175081
NACC1	0.0983247
NACC2	0.00531905
NADK	0
NADSYN1	0
NAE1	0
NAGA	0
NAGK	0
NAGLU	0
NAGPA	0
NAGS	0.189164
NAIF1	0
NAIP	0.049026
NALCN	0.190043
NAMPT	0.00531905
NANOS1	0.148819
NANOS2	0.152197
NANP	0.21345
NANS	0
NAP1L1	0.0157859
NAP1L2	0.18649
NAP1L3	0.149951
NAP1L4	0
NAP1L5	0.00355238
