	variance
LZTS1	0.201817
LZTS2	0.0996015
M6PR	0.178687
MAB21L1	0.0266866
MAB21L2	0.0105568
MACC1	0.0186707
MACF1	0.0965684
MACROD1	0.326645
MACROD2	0.013791
MAD1L1	0.0459772
MAD2L1	0.197006
MAD2L1BP	0.219461
MAD2L2	0.251688
MADCAM1	0.0161409
MADD	0.11426
MAEA	0.148706
MAEL	0.396307
MAF	0.0580144
MAF1	0.1616
MAFA	0.837416
MAFB	0.519437
MAFF	0.0762603
MAFG	0.0881107
MAFK	0.0292192
MAG	0.0707789
MAGEA1	0.182334
MAGEA10	0.0985298
MAGEA11	0.0124423
MAGEA12	0.116071
MAGEA2	0.0103102
MAGEA3	0.0306228
MAGEA4	0.14335
MAGEA5	0.0178258
MAGEA6	0.155827
MAGEA8	0.126031
MAGEA9	0.0498193
MAGEA9B	0.137268
MAGEB1	0.00975841
MAGEB10	0.0257389
MAGEB16	0.0178103
MAGEB2	0.0348383
MAGEB3	0.0337829
MAGEB4	0.0378604
MAGEB5	0.0149071
MAGEB6	0.00914157
MAGEC1	0.0218031
MAGEC2	0.150825
MAGEC3	0.00610708
MAGED1	0.117338
MAGED2	0.157524
MAGED4B	0.0142157
MAGEE1	0.086626
MAGEE2	0.0153237
MAGEH1	0.0362231
MAGEL2	0.0412772
MAGI1	0.0266011
MAGI2	0.0454829
MAGI3	0.0127626
MAGOH	0.147148
MAGOHB	0.0815786
MAK	0.0482454
MAL	0.33871
MAL2	0.934916
MALL	0.694468
MALSU1	0.175721
MAMDC2	0.483128
MAMDC4	0.0915466
MAML1	0.0123999
MAML2	0.0366233
MAML3	0.0472918
MAMLD1	0.0557761
MAMSTR	0.0763761
MAN1A2	0.0431952
MAN1C1	0.560976
MAN2A1	0.0999559
MAN2A2	0.122441
MAN2B1	0.241502
MAN2C1	0.219193
MANBA	0.256842
MANBAL	0.133197
MANEA	0.0709466
MANEAL	0.0741489
MANSC1	0.350004
MAOA	1.80457
MAP10	0.0908154
MAP1A	0.240404
MAP1B	0.293535
MAP1LC3A	0.109922
MAP1LC3B	0.1574
MAP1LC3C	0.0374663
MAP1S	0.109222
MAP2	0.0536722
MAP2K1	0.15125
MAP2K2	0.195755
MAP2K3	0.0312686
MAP2K4	0.254831
MAP2K5	0.0637289
MAP2K6	0.0297069
MAP2K7	0.171505
MAP3K1	0.62766
MAP3K10	0.0360504
MAP3K11	0.177554
MAP3K12	0.0902386
MAP3K13	0.133032
MAP3K14	0.0847893
MAP3K15	0.0180734
MAP3K19	0.0352502
MAP3K3	0.0265093
MAP3K4	0.0472314
MAP3K5	0.285084
MAP3K6	0.304101
MAP3K7	0.076083
MAP3K7CL	0.136114
MAP3K8	0.384858
MAP3K9	0.065026
MAP4	0.0143317
MAP4K1	0.480662
MAP4K2	0.214925
MAP4K3	0.117419
MAP4K4	0.119502
MAP4K5	0.0988383
MAP6	0.0300649
MAP6D1	0.423881
MAP7	0.524034
MAP7D1	0.130041
MAP7D2	0.11163
MAP7D3	0.0230693
MAP9	0.0292654
MAPK1	0.138421
MAPK10	0.0270639
MAPK11	0.0186015
MAPK12	0.0933945
MAPK14	0.0219941
MAPK15	0.401638
MAPK1IP1L	0.103208
MAPK3	0.19486
MAPK4	0.153314
MAPK6	0.206171
MAPK7	0.0307
MAPK8	0.0134545
MAPK8IP1	0.432084
MAPK8IP2	0.0192366
MAPK8IP3	0.106871
MAPK9	0.135086
MAPKAP1	0.174499
MAPKAPK2	0.0795334
MAPKAPK3	0.183169
MAPKAPK5	0.0884334
MAPRE1	0.129928
MAPRE2	0.371466
MAPRE3	0.246485
MAPT	0.157235
MARC1	0.52898
MARC2	0.294688
MARCH1	0.181911
MARCH10	0.0702252
MARCH11	0.105504
MARCH2	0.109906
MARCH3	0.525785
MARCH4	0.172133
MARCH5	0.067287
MARCH6	0.696143
MARCH7	0.144608
MARCH8	0.0114125
MARCH9	0.0352889
MARCKS	0.4736
MARCKSL1	0.427937
MARCO	0.633136
MARK1	0.1752
MARK2	0.0883907
MARK3	0.0685786
MARK4	0.0608529
MARS	0.136692
MARS2	0.0345464
MARVELD2	0.037639
MARVELD3	0.229379
MAS1	0.0345657
MAS1L	0.0191563
MASP1	0.00879223
MASP2	0.00904987
MAST1	0.0858031
MAST2	0.0591638
MASTL	0.0898157
MAT1A	0.0822528
MAT2A	0.216393
MAT2B	0.0977578
MATK	0.0524602
MATN1	0.0376324
MATN2	0.453311
MATN3	0.731138
MATN4	0.00805523
MATR3	0.0570082
MAU2	0.119616
MAVS	0.0303665
MAX	0.0853415
MAZ	0.014095
MB	0.559303
MB21D1	0.0848459
MBD2	0.0104072
MBD3	0.118375
MBD3L1	0.017161
MBD3L2	0.0055417
MBD3L3	0.0159283
MBD5	0.0105726
MBD6	0.342008
MBIP	0.119524
MBL1P	0.0328394
MBLAC1	0.0444225
MBLAC2	0.0491514
MBNL1	0.224574
MBNL2	0.381792
MBNL3	0.182309
MBOAT1	0.137131
MBOAT2	0.305843
MBOAT7	0.383005
MBP	0.22263
MBTPS1	0.177648
MBTPS2	0.04648
MC2R	0.0167543
MC3R	0.0180336
MC4R	0.0178201
MC5R	0.0236462
MCAM	0.0371164
MCAT	0.058114
MCC	0.0550925
MCCC1	0.257134
MCCD1	0.0810542
MCEE	0.229582
MCEMP1	0.167476
MCF2	0.0279671
MCF2L	0.0165246
MCF2L2	0.0193074
MCFD2	0.0177729
MCHR1	0.0245435
MCHR2	0.0245043
MCL1	0.614201
MCM10	0.27517
MCM2	0.485684
MCM3	0.225242
MCM3AP	0.209219
MCM3AP-AS1	0.187566
MCM4	0.47646
MCM5	0.286513
MCM6	0.342032
MCM7	0.208631
MCM8	0.0222645
MCM9	0.0416754
MCMBP	0.0617775
MCMDC2	0.023245
MCOLN1	0.196941
MCOLN2	0.621168
MCOLN3	0.157737
MCPH1	0.0652116
MCRS1	0.0536767
MCTP1	0.0143214
MCTP2	0.0391822
MCTS1	0.33298
MCU	0.0994737
MCUR1	0.200764
MDC1	0.122862
MDFI	0.0965516
MDFIC	0.175076
MDGA1	0.0628078
MDGA2	0.0287282
MDH1	0.161032
MDH1B	0.0465468
MDH2	0.135331
MDK	0.121157
MDM1	0.0240853
MDM2	0.0260184
MDN1	0.0546431
MDP1	0.214956
ME1	0.506771
ME2	0.264744
ME3	0.0195949
MEA1	0.114257
MEAF6	0.0656068
MECOM	1.26957
MECP2	0.0836955
MECR	0.0328987
MED1	0.396004
MED10	0.157949
MED11	0.0298919
MED12	0.112786
MED12L	0.0170671
MED13	0.0176009
MED13L	0.183108
MED14	0.0455343
MED15	0.0533051
MED16	0.193735
MED17	0.0515001
MED19	0.175592
MED20	0.136279
MED21	0.0298738
MED22	0.0471415
MED23	0.163043
MED24	0.536503
MED25	0.156983
MED26	0.0540132
MED27	0.147718
MED28	0.0409189
MED30	0.382907
MED31	0.0281095
MED6	0.097011
MED7	0.0438789
MED8	0.148363
MED9	0.0886085
MEDAG	0.212951
MEF2A	0.0756184
MEF2B	0.0219455
MEF2C	0.214644
MEF2D	0.240231
MEFV	0.0175417
MEGF10	0.163842
MEGF11	0.0193132
MEGF8	0.0302463
MEGF9	0.0892154
MEI1	0.0288732
MEIG1	0.0161884
MEIOB	0.0484489
MEIS1	0.250253
MEIS2	0.0111958
MEIS3	0.157235
MEIS3P1	0.419513
MELK	0.690317
MEMO1	0.111293
MEN1	0.0233675
MEOX1	0.155279
MEOX2	0.0533545
MEP1B	0.0491339
MEPCE	0.170881
MEPE	0.0563585
MERTK	0.255887
MESDC1	0.0833644
MESP1	1.31407
MESP2	0.0197706
MEST	0.0337656
MET	0.0748296
METAP1	0.151332
METAP1D	0.0352473
METAP2	0.0982513
METRN	0.510574
METRNL	0.188128
METTL1	0.181867
METTL10	0.0128739
METTL13	0.141125
METTL14	0.0504268
METTL15	0.0810231
METTL16	0.101022
METTL17	0.0693874
METTL18	0.0366171
METTL21A	0.0341563
METTL21B	0.0640601
METTL21C	0.0223662
METTL22	0.130259
METTL23	0.104561
METTL25	0.241259
METTL2A	0.0484896
METTL3	0.15481
METTL5	0.277584
METTL6	0.076168
METTL7A	0.281276
METTL7B	0.119416
METTL9	0.0714506
MEX3B	0.200348
MEX3C	0.232603
MEX3D	0.167948
MFAP1	0.132747
MFAP2	0.0375028
MFAP3	0.0816908
MFAP3L	0.0142762
MFAP4	1.72741
MFAP5	1.11118
MFF	0.208941
MFGE8	0.805051
MFHAS1	0.0991362
MFI2	0.0260626
MFN1	0.027895
MFN2	0.155283
MFRP	0.618913
MFSD1	0.198619
MFSD10	0.166696
MFSD12	0.0965205
MFSD2A	0.0685161
MFSD3	0.489226
MFSD4	0.0108977
MFSD5	0.124522
MFSD6	0.413472
MFSD6L	0.182108
MFSD7	0.635551
MFSD8	0.0729071
MFSD9	0.0235184
MGA	0.0253969
MGAM	0.0433965
MGARP	0.0515458
MGAT1	0.231842
MGAT2	0.234144
MGAT3	0.0414447
MGAT4A	0.428703
MGAT4B	0.133859
MGAT4C	0.0256587
MGAT5	0.0259725
MGAT5B	0.0110373
MGLL	0.267194
MGME1	0.157444
MGMT	0.25316
MGP	1.66484
MGST1	1.35048
MGST2	0.267968
MGST3	0.340319
MIA	0.583784
MIA3	0.160612
MIAT	0.102692
MIB1	0.102605
MIB2	0.126334
MICA	0.147363
MICAL1	0.320421
MICAL2	0.0838762
MICAL3	0.0169858
MICALCL	0.507011
MICALL1	0.179049
MICALL2	0.0412253
MICU1	0.105874
MICU2	0.20148
MICU3	0.00882564
MID1	0.18801
MID1IP1	0.257385
MID2	0.14276
MIDN	0.245279
MIEF1	0.149189
MIEF2	0.00990949
MIEN1	0.359207
MIER1	0.0292246
MIER2	0.0762267
MIER3	0.0271898
MIF	0.260572
MIF4GD	0.21256
MIIP	0.0276838
MILR1	0.142378
MIMT1	0.0204797
MINA	0.0485551
MINK1	0.0275788
MINOS1	0.0316254
MINPP1	0.135524
MIOS	0.107205
MIOX	0.0155484
MIP	0.0260345
MIPEP	0.28157
MIPOL1	0.0515159
MIR17HG	0.0732679
MIS12	0.117978
MIS18BP1	0.156483
MISP	0.106457
MITD1	0.105899
MITF	0.0418589
MIXL1	0.0204894
MKI67	0.107316
MKKS	0.0855043
MKL1	0.0739244
MKL2	0.349709
MKLN1	0.16751
MKNK1	0.0389232
MKNK2	0.339216
MKRN1	0.151003
MKRN2	0.0940439
MKRN3	0.0706444
MKS1	0.0997178
MKX	1.44487
MLANA	0.0172455
MLC1	0.0119515
MLEC	0.250631
MLF1	0.14135
MLF2	0.204844
MLH1	0.136297
MLH3	0.0204634
MLIP	0.0177753
MLKL	0.0296383
MLLT1	0.0294313
MLLT10	0.106576
MLLT11	0.550795
MLLT3	0.0212581
MLLT4	0.0167341
MLLT4-AS1	0.0823058
MLLT6	0.465249
MLN	0.0148274
MLNR	0.0164318
MLPH	2.80279
MLST8	0.135789
MLX	0.0372114
MLXIP	0.0152987
MLXIPL	0.102729
MLYCD	0.0824414
MMAA	0.0405123
MMAB	0.0438522
MMACHC	0.168204
MMADHC	0.320934
MMD	0.438792
MMD2	0.0149139
MME	0.00821897
MMEL1	0.173012
MMGT1	0.137847
MMP1	0.359234
MMP10	0.660736
MMP11	2.33056
MMP12	0.954512
MMP13	0.517306
MMP14	0.0349472
MMP15	0.182058
MMP16	0.393047
MMP17	0.0211399
MMP19	0.0389805
MMP2	0.211866
MMP20	0.0166766
MMP21	0.00778735
MMP23B	0.0231904
MMP24	0.0609849
MMP25	0.0927933
MMP26	0.0373899
MMP27	0.0238175
MMP28	0.0235553
MMP3	0.773218
MMP7	3.41571
MMP9	2.63537
MMS19	0.0895281
MMS22L	0.0542395
MN1	0.340498
MNAT1	0.134804
MND1	0.191903
MNDA	0.377961
MNS1	0.105124
MNT	0.0989932
MNX1	0.0438619
MOAP1	0.309321
MOB1A	0.0351526
MOB1B	0.0462691
MOB3A	0.116459
MOB3B	0.238879
MOB3C	0.053442
MOB4	0.15689
MOBP	0.0112767
MOCOS	0.697591
MOCS1	0.0495061
MOCS2	0.0202404
MOCS3	0.0322334
MOG	0.0217693
MOGAT1	0.0795987
MOGAT2	0.0293223
MOGAT3	0.0162584
MOGS	0.126244
MOK	0.418147
MON1A	0.0389162
MON1B	0.0922186
MON2	0.142918
MORC1	0.0214025
MORC2	0.194773
MORC2-AS1	0.125084
MORC3	0.0919658
MORC4	0.092417
MORF4	0.0196779
MORF4L1	0.131596
MORF4L2	0.437181
MORN1	0.0728952
MORN2	0.199523
MORN3	0.102734
MORN4	0.0757203
MORN5	0.0192561
MOS	0.0294446
MOSPD1	0.0346478
MOSPD2	0.0637729
MOSPD3	0.0985306
MOV10	0.225884
MOV10L1	0.0268737
MOXD1	0.453219
MPC1	0.163973
MPC2	0.382659
MPDU1	0.202917
MPDZ	0.201974
MPEG1	0.148572
MPG	0.0132202
MPHOSPH10	0.0411605
MPHOSPH6	0.361857
MPHOSPH8	0.028057
MPHOSPH9	0.063396
MPI	0.0857436
MPLKIP	0.0656141
MPND	0.0651919
MPP1	0.247526
MPP2	0.203596
MPP3	0.143305
MPP4	0.0406271
MPP5	0.164725
MPP6	0.264214
MPP7	0.0499751
MPPE1	0.062933
MPPED1	0.0198618
MPPED2	0.0934046
MPRIP	0.421211
MPST	0.0347401
MPV17	0.0943232
MPZ	0.0309533
MPZL1	0.191064
MPZL2	0.24433
MPZL3	0.0287198
MR1	0.325975
MRAP	0.181344
MRAP2	0.274331
MRAS	0.195967
MRC1	0.0179801
MRC1L1	0.0246598
MRC2	0.0675234
MRE11A	0.0514747
MREG	0.147033
MRFAP1	0.189269
MRFAP1L1	0.0606133
MRGBP	0.246405
MRGPRD	0.015323
MRGPRE	0.0207281
MRGPRF	0.158284
MRGPRX1	0.0177174
MRGPRX2	0.0242978
MRGPRX3	0.0287158
MRGPRX4	0.0173059
MRM1	0.0520063
MRO	0.0078534
MROH1	0.0418144
MROH2A	0.0450906
MROH2B	0.0190384
MROH3P	0.00798778
MROH7	0.0506484
MROH8	0.0113329
MROH9	0.0172407
MRPL1	0.161043
MRPL10	0.0270209
MRPL11	0.281071
MRPL12	0.267194
MRPL13	0.321012
MRPL14	0.186942
MRPL15	0.426639
MRPL16	0.0875059
MRPL17	0.186566
MRPL18	0.152424
MRPL19	0.154276
MRPL2	0.212798
MRPL20	0.262607
MRPL21	0.313165
MRPL22	0.129665
MRPL23	0.166891
MRPL24	0.274971
MRPL27	0.133488
MRPL28	0.125382
MRPL3	0.0567979
MRPL30	0.0867303
MRPL32	0.130867
MRPL33	0.284995
MRPL34	0.15501
MRPL35	0.119417
MRPL36	0.209006
MRPL37	0.19953
MRPL39	0.0710448
MRPL4	0.0553294
MRPL40	0.191024
MRPL41	0.234241
MRPL42	0.20143
MRPL43	0.185249
MRPL44	0.108165
MRPL45	0.310552
MRPL45P2	0.390323
MRPL47	0.0823606
MRPL48	0.222754
MRPL49	0.14055
MRPL50	0.15247
MRPL51	0.210045
MRPL52	0.144283
MRPL53	0.140693
MRPL54	0.200083
MRPL55	0.125082
MRPL9	0.13328
MRPS10	0.136277
MRPS11	0.110259
MRPS12	0.0210729
MRPS14	0.101887
MRPS15	0.14953
MRPS17	0.261171
MRPS18A	0.151448
MRPS18B	0.0809181
MRPS18C	0.0556547
MRPS2	0.126832
MRPS21	0.286924
MRPS22	0.0925411
MRPS23	0.18547
MRPS24	0.133479
MRPS25	0.177415
MRPS26	0.193723
MRPS27	0.127662
MRPS28	0.278482
MRPS30	1.7412
MRPS31	0.1248
MRPS33	0.118159
MRPS34	0.20423
MRPS35	0.302042
MRPS36	0.15532
MRPS5	0.092026
MRPS6	0.137033
MRPS7	0.216697
MRPS9	0.109088
MRRF	0.123571
MRS2	0.136056
MRTO4	0.142206
MRVI1	0.0136596
MS4A1	0.0372864
MS4A12	0.0139162
MS4A13	0.0100378
MS4A14	0.295996
MS4A15	0.169628
MS4A18	0.0376172
MS4A2	0.380399
MS4A3	0.00829623
MS4A4A	0.10544
MS4A4E	0.0132849
MS4A5	0.0225803
MS4A6A	0.911593
MS4A6E	0.17296
MS4A7	1.04146
MS4A8	0.340555
MSANTD1	0.0187879
MSANTD2	0.0874825
MSANTD3	0.193938
MSANTD4	0.223753
MSC	0.211521
MSGN1	0.0214888
MSH2	0.0204916
MSH3	0.10397
MSH4	0.028159
MSH6	0.169462
MSI1	0.0696835
MSI2	0.247843
MSL2	0.0191033
MSL3	0.0332103
MSLN	1.84941
MSLNL	0.0247246
MSMB	1.18676
MSMO1	0.346536
MSMP	0.0200806
MSN	0.425035
MSR1	0.278146
MSRA	0.281098
MSRB1	0.291255
MSRB2	0.223519
MSRB3	0.411781
MSS51	0.0191649
MST1	0.296649
MST1L	0.539648
MST1R	0.397894
MSTN	0.0241142
MSX2	0.0967244
MSX2P1	0.0128544
MT-TP	0.0199908
MT1A	0.67936
MT1B	0.015371
MT1DP	0.0254991
MT1E	0.61068
MT1F	0.693668
MT1G	2.53295
MT1H	0.158583
MT1M	0.138573
MT1X	5.7481
MT2A	0.737815
MT3	0.150813
MT4	0.019338
MTA1	0.425396
MTA2	0.124284
MTA3	0.204638
MTAP	0.195541
MTBP	0.0989879
MTCH1	0.100464
MTCH2	0.0693635
MTCL1	0.0824979
MTDH	0.358024
MTERF1	0.0205857
MTERF2	0.00850277
MTERF3	0.234178
MTERF4	0.037269
MTF1	0.151861
MTF2	0.261897
MTFMT	0.08464
MTFP1	0.140562
MTFR1	0.389259
MTFR2	0.0200267
MTG2	0.0333186
MTHFD1	0.0689203
MTHFD1L	0.41328
MTHFD2	0.338194
MTHFD2L	0.108415
MTHFR	0.242733
MTHFS	0.171869
MTHFSD	0.0660952
MTIF2	0.045036
MTIF3	0.128571
MTL5	0.192247
MTM1	0.0943738
MTMR1	0.0170491
MTMR10	0.0234284
MTMR11	1.24102
MTMR12	0.144299
MTMR14	0.117732
MTMR2	0.0424789
MTMR3	0.045768
MTMR4	0.282278
MTMR6	0.161413
MTMR7	0.0829699
MTMR8	0.0116767
MTMR9	0.144661
MTNR1A	0.016055
MTNR1B	0.0190274
MTO1	0.0328231
MTOR	0.111665
MTPAP	0.149241
MTPN	0.205711
MTR	0.115892
MTRF1	0.0434655
MTRF1L	0.0360343
MTRR	0.104441
MTSS1	0.47701
MTSS1L	0.0196505
MTURN	0.685714
MTUS1	0.173673
MTUS2	0.00715669
MTX1	0.138006
MTX2	0.103583
MTX3	0.172623
MUC1	2.69552
MUC12	0.00977218
MUC13	0.117626
MUC15	0.142727
MUC16	0.300295
MUC17	0.0165486
MUC2	0.602369
MUC20	0.179436
MUC21	0.0211534
MUC3A	0.0197198
MUC4	0.00918485
MUC5AC	0.336724
MUC5B	0.0217406
MUC6	0.037883
MUC7	0.0592342
MUL1	0.0651868
MUM1	0.243649
MUM1L1	0.247282
MURC	0.0335714
MUS81	0.102479
MUSK	0.0928672
MUSTN1	0.126341
MUT	0.0384351
MUTYH	0.0443472
MVB12A	0.16599
MVB12B	0.0174842
MVD	0.158822
MVK	0.141298
MVP	0.231428
MX1	1.6925
MX2	0.691575
MXD1	0.199305
MXD3	0.196058
MXD4	0.26295
MXI1	0.0322088
MXRA5	0.985819
MXRA7	0.157034
MXRA8	0.307162
MYADM	0.296943
MYB	1.70783
MYBBP1A	0.0780227
MYBL2	0.0269214
MYBPC1	0.578904
MYBPC2	0.0509835
MYBPC3	0.0319817
MYBPH	0.0827755
MYBPHL	0.0155464
MYC	1.96518
MYCBP	0.0767005
MYCBP2	0.294614
MYCBPAP	0.0386391
MYCL	0.0211114
MYCN	0.203622
MYCT1	0.0326002
MYD88	0.137377
MYEF2	0.042894
MYEOV2	0.0279516
MYF5	0.0170713
MYF6	0.0136235
MYH1	0.0229492
MYH10	0.346889
MYH11	2.07991
MYH13	0.0215145
MYH14	0.107143
MYH16	0.00781275
MYH2	0.0658056
MYH3	0.0704064
MYH4	0.045228
MYH6	0.0311025
MYH7	0.111362
MYH7B	0.0197952
MYH8	0.0158353
MYH9	0.189432
MYL1	0.088698
MYL10	0.0181477
MYL12A	11.526
MYL12B	0.106634
MYL2	0.118268
MYL3	0.042901
MYL4	0.0132293
MYL5	0.376051
MYL6	0.0979807
MYL6B	0.187185
MYL7	0.158837
MYL9	0.281391
MYLIP	0.342156
MYLK	0.303759
MYLK2	0.0462686
MYLK3	0.0234329
MYLK4	0.0195447
MYLPF	0.0540686
MYNN	0.0320791
MYO10	0.294999
MYO15A	0.0285391
MYO15B	0.0215492
MYO16	0.0639859
MYO18A	0.0433096
MYO18B	0.0141707
MYO19	0.0290392
MYO1A	0.0241152
MYO1C	0.185486
MYO1D	0.235198
MYO1E	0.0449336
MYO1F	0.160496
MYO1G	0.286652
MYO1H	0.00917895
MYO3A	0.0270392
MYO5A	0.228325
MYO5B	0.192206
MYO5C	0.595559
MYO6	0.487496
MYO7A	0.301387
MYO7B	0.0109093
MYO9A	0.188304
MYO9B	0.188698
MYOC	0.0151179
MYOCD	0.0187942
MYOD1	0.0205913
MYOF	0.378589
MYOG	0.0327346
MYOM1	0.267383
MYOM2	0.456023
MYOM3	0.0334507
MYOT	0.0665638
MYOZ1	0.203362
MYOZ2	0.0172769
MYOZ3	0.350836
MYPN	0.0311963
MYPOP	0.0941005
MYRF	0.0238431
MYRFL	0.0554892
MYRIP	0.0102377
MYSM1	0.0194268
MYT1	0.817514
MYT1L	0.01
MZF1	0.0255917
MZT1	0.0702549
MZT2A	0.0425345
MZT2B	0.0600611
N4BP1	0.0252217
N4BP2	0.156055
N4BP2L1	0.145463
N4BP2L2	0.228358
N6AMT1	0.115773
N6AMT2	0.141352
NAA10	0.166258
NAA15	0.128841
NAA16	0.0264369
NAA20	0.293577
NAA25	0.0408582
NAA30	0.0552572
NAA35	0.0489974
NAA38	0.13195
NAA40	0.0435128
NAA50	0.101025
NAA60	0.108353
NAAA	0.279283
NAALADL1	0.15767
NAALADL2	0.0125158
NAB1	0.180422
NAB2	0.151227
NABP1	0.438431
NABP2	0.13907
NACA	0.0781467
NACA2	0.03309
NACAD	0.32991
NACAP1	0.364675
NACC1	0.0396643
NACC2	0.162816
NADK	0.124141
NADSYN1	0.252453
NAE1	0.290265
NAGA	0.0576408
NAGK	0.174132
NAGLU	0.153176
NAGPA	0.149241
NAGS	0.0325816
NAIF1	0.0760666
NAIP	0.0606238
NALCN	0.0182227
NAMPT	0.349578
NANOS1	0.0246212
NANOS2	0.0179365
NANP	0.0375078
NANS	0.252032
NAP1L1	0.197918
NAP1L2	0.00934961
NAP1L3	0.103914
NAP1L4	0.204432
NAP1L5	0.259364
NAPA	0.0957424
NAPB	0.320792
NAPEPLD	0.0479576
NAPG	0.0791168
NAPRT	0.601684
NAPSA	0.125422
NAPSB	0.504102
NARF	0.243959
NARFL	0.0972068
NARS	0.259055
NARS2	0.345209
NASP	0.205112
NAT1	1.81721
NAT10	0.203212
NAT14	0.166547
NAT16	0.0182126
NAT2	0.215588
NAT8	0.0226658
NATD1	0.017111
NAV1	0.0176143
NAV2	0.656414
NAV3	0.376446
NBAS	0.0846984
NBEA	0.271265
NBEAL1	0.00758125
NBEAL2	0.207764
NBL1	0.855237
NBN	0.0715469
NBPF1	0.181669
NBPF10	0.0270587
NBPF14	0.0370876
NBPF15	0.0125846
NBPF20	0.108047
NBPF22P	0.0218901
NBPF3	0.0158774
NBPF7	0.01622
NBR1	0.00778032
NBR2	0.0415648
NCALD	0.942489
NCAM1	0.0173801
NCAM2	0.659736
NCAN	0.0646557
NCAPD2	0.314546
NCAPD3	0.128673
NCAPG	0.575865
NCAPG2	0.158774
NCAPH	0.0638123
NCAPH2	0.0522137
NCBP1	0.133239
NCBP2	0.142035
NCCRP1	1.51062
NCDN	0.0217552
NCEH1	0.285534
NCF1	0.410655
NCF1B	0.0215386
NCF1C	0.315211
NCF4	0.0999021
NCK1	0.288177
NCK2	0.120191
NCKAP1	0.224521
NCKAP1L	0.245068
NCKAP5	0.0955114
NCKAP5L	0.145298
NCKIPSD	0.0420984
NCL	0.0819816
NCOA1	0.123626
NCOA2	0.0540542
NCOA3	0.069879
NCOA4	0.156628
NCOA5	0.145541
NCOA6	0.0890479
NCOA7	0.701545
NCOR1	0.151838
NCOR1P1	0.227764
NCOR2	0.237965
NCR1	0.0361758
NCR2	0.0232502
NCR3	0.106983
NCS1	0.296535
NCSTN	0.236893
NDC1	0.151097
NDC80	0.215869
NDEL1	0.0776911
NDFIP2	0.235279
NDN	0.744668
NDNF	0.251291
NDNL2	0.0445625
NDOR1	0.00884867
NDP	2.70258
NDRG2	0.197588
NDRG3	0.0805365
NDRG4	0.0344083
NDST1	0.111487
NDST2	1.12554
NDST3	0.0205614
NDST4	0.568291
NDUFA1	0.110088
NDUFA10	0.251204
NDUFA11	0.16561
NDUFA12	0.200416
NDUFA13	0.137289
NDUFA3	0.148414
NDUFA4	0.209638
NDUFA4L2	0.580604
NDUFA5	0.01444
NDUFA7	0.240147
NDUFA8	0.114855
NDUFA9	0.156193
NDUFAB1	0.221241
NDUFAF1	0.14527
NDUFAF2	0.181236
NDUFAF3	0.0107195
NDUFAF4	0.481131
NDUFAF5	0.0348992
NDUFAF6	0.402186
NDUFAF7	0.0527361
NDUFB1	0.0548776
NDUFB10	0.252974
NDUFB11	0.116025
NDUFB2	0.176097
NDUFB3	0.206847
NDUFB4	0.0107871
NDUFB5	0.1589
NDUFB6	0.229342
NDUFB7	0.130289
NDUFB8	0.093066
NDUFC1	0.186671
NDUFS2	0.148598
NDUFS3	0.0749532
NDUFS4	0.0837161
NDUFS5	0.18635
NDUFS7	0.169529
NDUFS8	0.22187
NDUFV1	0.193241
NDUFV2	0.157139
NDUFV3	0.0714448
NEB	0.0192739
NEBL	0.11488
NECAB1	0.104473
NECAB2	0.0189961
NECAB3	0.0736695
NECAP1	0.164698
NECAP2	0.145556
NEDD1	0.0340814
NEDD4	0.0287759
NEDD4L	0.748289
NEDD8	0.399551
NEDD9	0.12227
NEFH	0.353048
NEFL	0.0382203
NEFM	0.0249325
NEGR1	0.0223195
NEIL1	0.0680912
NEIL2	0.219332
NEIL3	0.0277212
NEK1	0.0971174
NEK10	0.0190271
NEK11	0.135476
NEK2	0.291619
NEK3	0.00788346
NEK4	0.0317704
NEK5	0.0205372
NEK6	0.0746249
NEK7	0.09452
NEK9	0.0174076
NELFA	0.0610841
NELFB	0.15467
NELFCD	0.229753
NELFE	0.175764
NELL1	0.0117013
NELL2	2.28196
NEMF	0.128189
NENF	0.237696
NEO1	0.199078
NES	0.53655
NET1	0.602731
NETO1	0.0725092
NETO2	0.669505
NEU1	0.18271
NEU2	0.0132664
NEU3	0.0278541
NEU4	0.346182
NEURL1	0.040356
NEURL2	0.0483263
NEURL3	0.271941
NEURL4	0.0942425
NEUROD1	0.0185457
NEUROD2	0.0302565
NEUROD4	0.0156317
NEUROD6	0.0159147
NEUROG1	0.0168945
NEUROG2	0.210431
NEUROG3	0.0257671
NEXN	0.22042
NF1	0.00770034
NF2	0.010204
NFAM1	0.0642906
NFASC	0.0109546
NFAT5	0.0976254
NFATC1	0.028158
NFATC2	0.00834634
NFATC2IP	0.0248212
NFATC3	0.0382251
NFE2	0.192949
NFE2L1	0.245702
NFE2L2	0.289861
NFE2L3	0.206125
NFIA	0.949425
NFIB	1.33259
NFIC	0.0348312
NFIL3	0.314274
NFIX	1.25753
NFKB1	0.165376
NFKB2	0.124214
NFKBIA	0.252056
NFKBIB	0.0498109
NFKBID	0.0282621
NFKBIL1	0.0284084
NFKBIZ	0.506987
NFRKB	0.0469417
NFS1	0.0244183
NFU1	0.259571
NFX1	0.05633
NFXL1	0.113628
NFYA	0.383156
NGB	0.0567205
NGDN	0.184182
NGEF	0.142488
NGF	0.0722546
NGFR	0.101564
NGFRAP1	0.644246
